book_availability_id,library_id,book_id,copies
616783352,543,31281,8
243957917,985,98423,7
452137984,234,46444,2
798685359,985,83466,8
692888159,657,88751,4
718672135,234,72834,4
648357281,657,27486,1
247415179,543,54226,4
922234917,233,27783,7
221656352,233,77999,2
697529185,234,59213,1
429577751,234,68173,2
114163345,985,96689,4
813786688,543,28314,2
446432477,543,57335,7
732765141,985,12711,3
152683641,657,34261,7
857226852,233,43744,9
584413367,233,25667,7
251457635,233,42652,3
757368651,234,12448,3
399961961,543,37811,5
244527629,233,77524,4
538273646,543,91322,3
477162746,657,52787,5
416381398,233,78559,8
838291266,233,42884,8
888991384,233,88956,8
576576599,543,67321,8
683784924,234,89745,4
263696736,543,72291,7
438742127,543,76739,6
114219462,234,19892,1
736971524,657,84363,6
126212548,657,85591,5
224617599,543,64683,1
578826232,543,47624,4
773923419,985,44495,5
717622568,234,42432,1
934323915,233,41423,2
963165675,657,58652,8
558435856,233,86468,1
165176962,234,46998,6
454498776,234,59724,7
416962229,657,31566,3
856114418,233,87349,7
979284956,234,65538,9
199863674,233,82225,2
477687281,543,12297,2
548549264,657,82414,7
343448484,657,23768,2
498378863,985,98362,5
637829661,543,13471,4
736148766,543,35736,7
129249524,985,14889,5
253616298,233,66362,9
758742714,543,36442,3
145299684,234,31424,8
863764136,233,22673,5
192915786,233,64233,4
983572824,234,75747,4
836884634,985,66633,1
433727837,985,66231,4
216624121,657,58485,2
442177356,234,51511,7
397153825,985,21736,3
277231211,543,22186,3
393477626,985,27183,9
235532237,543,53493,8
162775628,657,22671,8
216689316,233,84642,2
218794768,657,46428,4
385466338,233,89286,4
162229726,234,54389,7
218756815,543,84166,5
127968621,985,61354,7
363446253,234,59251,9
276655241,543,59791,2
724226123,234,59794,3
795584944,233,99958,3
688563628,233,98993,2
264989543,657,75288,5
511621862,985,59381,9
176929146,233,38918,9
417844245,543,74366,6
738597178,233,76251,2
449582675,234,53956,2
211583763,985,45429,7
111989453,543,81799,5
866148811,657,79399,9
643175146,233,84857,5
234164344,543,62484,3
959463158,657,84411,2
624931198,233,35375,1
781371382,657,19343,2
916377882,543,98678,8
439621678,543,34624,7
913448527,233,41829,5
844321444,543,13959,8
978562194,233,82842,2
843937886,985,58137,1
792921654,657,25946,5
596722563,234,32132,6
958148342,234,58559,3
731676724,234,48635,4
665537783,234,23672,3
731868567,657,32347,2
949746461,233,19376,3
871634987,234,69238,1
775317326,985,65144,7
974984935,985,27287,7
664281124,233,56893,6
194822693,985,45612,5
512677265,657,44247,6
718756368,233,69982,8
121153469,233,68789,9
532732343,233,38179,8
348149385,985,29771,7
335277494,234,17465,1
485851445,234,77961,5
797644529,233,18653,2
677161255,985,85888,6
814445416,233,13757,7
257987345,234,92628,5
333454318,657,45155,6
315383175,657,44879,9
882424873,985,56838,3
192886281,985,26752,5
293278928,234,75755,8
996391172,234,53118,9
547627787,233,13448,8
967458975,543,12943,5
456844292,985,85829,2
222854281,657,23254,4
338635537,657,22713,6
767599946,233,63355,5
333281868,657,33653,2
659927278,543,62549,3
562562479,657,46224,8
279418149,657,18199,5
753661266,657,81448,1
792899456,233,65364,1
165682673,543,89161,2
457961829,234,89273,5
327296554,657,93378,7
674797713,657,83634,5
171283578,233,96942,5
388927125,657,95522,9
827134178,233,41745,5
719499966,234,77627,5
641771872,985,95866,7
342689563,233,51923,8
142321121,985,65682,8
431252664,657,25683,2
792719358,657,24559,2
858828326,985,49858,3
658463324,657,62719,5
717148885,985,55917,6
938834487,543,44251,7
565258852,985,24515,9
216372484,657,94881,2
544233731,234,18572,7
357122431,657,77546,2
953557646,233,75543,2
179321546,233,17926,4
264298867,543,64327,4
948495837,657,77629,1
196664386,543,79743,2
162975326,234,54665,5
471754452,543,27322,4
949146586,985,22418,6
636228671,234,63453,2
488554884,233,59215,7
813247777,234,14384,1
297555614,985,31294,5
594216186,985,47858,8
974827946,657,22432,1
777965237,543,16558,2
468378264,234,34396,6
522595469,234,47772,3
876755556,233,29494,7
868119969,985,48462,8
266247519,985,37728,9
354799246,657,72852,6
415236362,233,13341,7
272431174,234,71211,5
925358376,543,25284,9
541924265,985,78871,2
849128929,543,51435,2
594149448,233,52354,2
781644411,985,14967,4
814745974,657,55883,8
234167183,234,48359,3
215876138,234,34635,8
914962481,657,11177,9
514538722,543,38517,9
249336493,985,76485,9
228765677,234,46451,8
771996776,233,88248,8
732823923,985,72499,7
556169999,985,52914,3
151296372,234,77729,9
116368212,543,97452,8
315938345,234,68974,3
968469921,657,31763,6
732218649,985,26526,4
663965332,657,18397,9
855913739,657,31694,8
756489729,985,94351,7
956811195,657,42732,5
849646897,234,35761,6
493889594,985,26114,3
464373135,234,42646,1
247792942,233,48543,4
345819442,985,26181,7
342332619,543,24175,7
989398949,543,51941,1
876326995,233,55767,6
664739286,543,74112,2
332841883,234,21533,7
815237487,234,29417,9
586142555,543,37344,4
445496578,234,22746,1
473843479,234,56965,6
964912455,543,64781,1
257454377,657,85171,7
683258842,233,85313,4
523662814,657,53358,2
169961163,233,55297,7
374126621,234,69516,7
125992929,985,16127,6
776229424,985,66695,6
121646824,985,22416,7
442584855,543,86458,6
348479181,985,19775,4
146178272,657,12263,8
835772458,543,47926,4
274936221,234,98713,2
567189218,233,83489,6
292939191,543,51974,7
163262134,985,73751,6
864637968,657,98675,6
187471728,234,24629,1
348943714,985,96779,2
879243622,657,67534,7
465799658,985,29916,2
919335633,657,23376,8
255418436,234,22319,7
127394525,233,42863,2
618278842,985,73581,1
923665817,233,53779,8
467678478,985,44541,7
114682977,233,39835,6
942545741,233,83416,2
496442853,233,61899,1
184291852,233,78712,8
776394763,234,45398,5
881911353,657,71585,1
879491555,233,75883,1
583414534,543,71211,5
191294674,233,84741,3
956447697,234,49978,9
437837835,657,16369,5
554968345,657,56827,1
458296465,657,48337,7
986286395,233,59453,7
668648737,233,44916,2
758611455,543,62812,8
479677687,543,46782,8
698887386,985,66449,9
691125346,234,58316,1
569858469,543,23657,5
755843167,234,68593,8
666699851,985,89865,2
147695174,985,12931,8
927731653,543,11192,6
522675564,657,18315,7
154939811,233,84565,3
274428235,985,87388,1
428769533,234,47462,6
858747849,234,72986,6
373953982,985,87791,5
745125245,233,35618,8
973982179,233,81176,5
484456334,543,88513,4
991372716,985,52874,4
257773355,233,47339,6
668167237,657,58584,9
663448536,657,55944,5
721659746,234,29355,2
631597639,233,42171,2
789436857,657,82863,6
177451635,985,34271,8
326639963,985,64151,3
628445186,657,83837,1
836646223,234,19182,5
218469169,233,42827,9
447589182,234,96434,9
995126818,543,58138,8
313396394,657,86225,2
712826189,234,55353,5
964254911,234,34741,4
891441129,657,93159,9
124786518,234,12991,6
146139222,543,39947,9
258481566,234,64543,4
156488817,234,48954,3
513835492,234,68214,2
789789364,985,19568,5
882687154,543,48639,3
328598536,543,41436,1
725212891,234,13861,4
589362281,234,16496,4
261158248,543,69574,5
237794599,543,43646,3
712666429,985,75331,1
857199735,985,54612,9
579243878,234,54273,8
752672814,234,51482,4
567514415,234,21429,5
728464957,543,83289,5
142854711,657,36818,8
189365213,233,23789,3
789367921,543,21723,3
447566718,657,79312,9
577212249,657,31522,5
653342875,543,42913,6
238157947,234,51768,3
266368475,985,61365,7
813751916,657,87626,5
526461129,543,38781,9
924784247,233,95897,8
861627576,985,65534,3
368797234,985,85726,6
965288282,234,29118,6
159385911,234,98472,1
212429534,657,14588,6
461413729,233,95617,7
384576268,233,94248,3
844264282,657,38882,1
273367624,985,45999,1
511683188,657,45165,9
937648184,543,12931,7
816965716,233,97423,1
563594781,234,66246,1
637978279,543,45851,7
971154789,543,31481,4
325955627,985,13633,3
288465226,657,27133,7
992498159,657,68347,3
142366196,234,37762,8
495214816,985,39362,3
883632636,543,23459,8
392412697,985,86836,4
971493569,234,81177,3
371691865,234,73418,6
655239931,543,19124,9
664491254,234,32468,6
181321815,233,73568,5
542389988,985,79317,8
415682916,985,84488,7
863567565,543,86629,5
143391138,233,75446,8
549547424,543,79832,9
581763175,985,96726,5
723317861,657,78252,7
311795379,233,48764,4
181317174,657,15524,3
578164624,234,83574,1
129777436,234,85286,9
483242373,234,34856,5
199226142,657,68654,5
535477379,234,73122,1
875974263,233,32792,6
184369711,657,13669,8
126461924,657,85711,3
334895629,234,74281,1
339222362,233,92896,2
719842272,543,81619,6
877244771,234,73125,1
658887955,233,57884,9
797663959,233,85257,1
726944817,233,92788,7
932669714,233,79384,7
194453884,233,87151,4
169446724,657,41455,6
338676621,234,73791,3
442597886,233,19724,3
844912441,657,67977,7
451427129,657,88181,4
173139332,657,64199,5
134417519,233,15249,1
943652698,543,83648,7
224181753,233,35359,2
625879541,657,81379,7
774529933,233,24328,4
561142924,543,23633,5
922466921,543,81548,1
416794485,234,22638,8
574351147,543,83792,4
855854186,985,67719,8
981486641,985,87436,3
895881276,234,84948,5
378352131,985,33656,6
771413347,657,61416,2
938663572,657,35868,9
475113655,234,89355,2
988927913,985,73545,8
597493682,234,98877,7
747989313,543,49546,7
835167335,233,67482,6
179632197,233,23235,6
922816556,657,76924,7
273738499,985,64448,1
515853312,233,29138,1
138427129,985,11458,2
593818142,233,69564,5
326427373,233,56168,8
961217587,234,73991,3
157165376,543,68754,9
271782243,985,37533,5
678819832,233,37917,8
496243253,985,94114,4
925135424,985,32144,6
358543511,234,49133,8
765692627,543,69119,8
633855616,985,41232,9
759757458,234,51739,4
136231175,543,44568,1
438274887,985,68314,1
246199653,985,22577,4
998983176,233,86285,1
716421765,985,32913,2
625164628,233,13656,4
396544576,234,99334,2
575141545,985,68389,1
771826526,657,52775,4
671867853,985,32797,9
127824441,233,69739,4
389248844,234,31298,4
712536381,234,54563,3
854141977,543,76552,3
529426624,657,27629,4
147798973,543,16435,2
194356145,657,44939,9
997266788,985,15681,5
588225611,234,96169,2
789318933,657,72882,9
377821168,233,84997,9
319595762,985,56793,3
657397891,657,46668,6
681284411,233,36732,9
437739459,657,99275,4
553224371,657,47343,5
714893467,985,82837,9
999888529,985,13985,5
923922326,657,73351,2
611594318,543,67839,5
994192761,985,31922,9
362911456,234,44447,4
364987678,233,43284,1
733662293,657,26287,5
924765839,985,32448,4
444525369,543,44193,9
863528138,543,67589,8
966379332,233,48385,2
273861269,985,53652,7
274971889,543,15498,9
777155391,657,21296,9
342632221,234,27382,4
565161618,985,92944,6
669654554,985,22692,3
932884233,234,92751,4
171148623,234,28498,6
841459372,234,69331,4
834653336,543,46852,6
658421127,543,24485,2
225419693,233,84599,1
427991591,233,65228,2
939165261,543,61315,5
961417948,985,73169,8
173678995,543,68727,5
331941581,234,95896,4
537289191,985,66851,9
498866691,234,47857,1
264945148,234,83487,4
476195888,657,33128,5
756867592,234,67471,3
967665535,233,34119,3
965455427,657,26477,3
682591236,985,16498,6
268674412,657,42652,8
221157296,234,14334,1
182425886,985,49597,8
942813732,233,52311,8
597673466,543,77931,5
563638853,985,35194,4
687982432,234,25752,7
319525922,233,19933,3
823743527,657,44813,6
171611132,657,62147,4
455339918,543,63287,4
325549524,543,87294,6
933271365,234,68259,3
599453467,233,84786,8
323198752,985,49736,9
896286712,234,57974,2
987859177,234,18926,3
843367328,543,29734,1
657722286,233,36767,9
967544887,657,35982,3
535343143,657,43525,9
881726232,543,24361,6
313374698,234,97727,7
756128178,234,41861,7
734347393,657,21371,3
417313634,234,51455,6
311722361,233,33842,9
677774464,657,94511,3
667332353,543,64856,3
978983223,657,61474,1
655743873,543,86768,4
577219297,233,14637,2
687715544,985,73547,5
683331717,233,96659,4
823698767,234,85912,4
367877398,234,16558,1
335255419,985,36626,5
155784519,233,66212,8
286258453,985,76561,3
589887751,234,66632,5
575172447,657,97921,5
759292474,543,15663,4
416759895,543,65119,4
636565236,543,59199,3
957714499,985,87594,9
653543984,234,25348,1
432681957,657,34934,6
731442268,985,81251,7
482326363,657,84293,6
937117867,234,52365,8
276227864,234,24877,3
457568984,543,22596,4
583436598,543,83439,2
877253487,657,74567,1
278668635,543,71521,6
369418229,543,61471,7
855511272,543,92557,1
986191398,234,18281,3
194294315,657,52972,4
214399692,233,85965,8
753717682,657,93973,3
926133461,543,78886,6
972851254,543,38685,2
213823974,234,21465,1
262291517,233,96643,4
881158768,233,96848,9
991672985,234,65458,2
994865149,233,99683,8
689534223,657,73421,7
493843374,543,32277,8
365439526,234,15278,2
656297679,543,78531,1
881393575,657,45513,1
744628518,657,73946,4
815622863,985,62941,6
415344611,543,84842,4
186373519,985,57114,1
428335444,234,73158,9
386727493,543,94955,7
828943726,985,47984,7
227165126,233,23819,5
772741171,657,52874,9
445531854,543,67323,9
424553438,234,55674,1
774897227,985,82931,5
122219524,985,13165,9
623639413,233,57129,9
917811942,985,27469,7
434923922,543,99983,8
453928555,233,41632,7
135991782,233,71555,7
933848574,985,54651,1
987334593,233,31529,6
443274286,657,89267,8
666917747,234,66991,6
472963261,233,86267,4
495881825,657,48754,7
581267267,543,93353,9
558389359,234,16627,3
936476238,657,98945,5
283516195,985,54442,5
613793161,543,18711,6
317171774,985,54893,7
785978648,657,12768,2
763575616,657,33241,4
192214394,233,18327,6
735817932,657,22478,8
888431676,234,35484,1
366981195,657,54713,5
822484429,543,24373,6
993373217,543,74655,6
849737981,657,54311,7
429584793,233,86735,4
589975427,985,25794,7
417325888,543,91136,9
895345843,657,75545,8
432459291,657,19384,7
768294698,657,57635,4
312557928,985,34642,7
478768773,985,79149,3
268826795,234,32334,3
986637642,657,55513,9
123621882,985,63934,8
383473637,657,14724,5
641631168,657,35775,5
661214453,543,36161,4
492252277,543,34596,3
219918731,985,75716,5
529914424,234,68263,4
495127743,985,54828,1
338475645,543,55378,1
685877974,543,97327,6
649689125,233,35636,1
712222263,985,23959,6
665434563,233,61615,9
934562383,233,16137,3
171469458,234,76613,8
462116157,234,32284,1
844429491,543,37886,5
862451546,985,52433,3
191538255,985,17231,4
544548249,233,31339,2
146645849,543,33799,2
933621737,985,12344,7
358636314,657,35526,4
263554285,985,35275,7
617363626,543,63733,4
283113775,657,78269,2
488973725,657,64169,7
374929719,657,75681,6
894256916,657,61387,7
183492327,657,45375,8
657276296,657,37987,5
374211872,233,89246,3
333555741,234,66677,6
877219635,234,16685,1
356596112,543,55135,5
287867899,985,91619,3
647657918,657,18526,6
731929228,985,53914,6
516118291,234,16494,6
215489565,657,53681,9
611973824,234,73289,2
811652784,543,24622,1
253773845,657,66745,1
771411478,985,62771,3
124275625,985,13814,2
858818633,234,13117,3
731638882,657,95561,4
371242131,543,66539,5
149952997,234,11527,7
431632555,234,38771,4
527431468,543,18243,2
394789544,543,82121,6
714759242,985,79289,2
357857432,233,25347,5
131378723,233,59134,9
825561483,543,24965,6
574219824,233,29157,3
491461295,543,82766,7
887719131,233,58173,5
355436966,233,63534,8
133526921,543,46453,8
614519655,985,85797,5
392772654,543,85631,2
938321735,657,94796,9
763656833,233,12836,5
942327618,233,13764,4
839411587,985,43289,9
161943454,985,71163,3
557553334,234,24556,2
817612938,985,53799,2
669359837,543,67913,7
474879121,233,71211,2
124134223,657,91798,4
435834193,543,41462,1
752314385,233,43227,3
478663438,657,47641,9
447962589,985,33977,8
827689167,985,93938,9
483127676,234,17284,4
518686753,234,87734,4
442427453,985,23861,4
944218668,985,99927,4
569377428,657,47184,4
985699188,233,45616,6
777994267,234,33431,1
214185436,543,43119,7
882567216,543,99653,3
297837828,657,93463,7
722937685,657,88987,9
697744525,985,89675,3
882644455,233,56628,4
922873893,657,37883,5
476822242,234,78512,9
787195825,234,43571,3
559995663,543,56178,8
855333145,985,24399,9
841164476,543,39636,5
368116346,985,36761,5
418144549,985,93979,6
873723392,543,37433,9
638763164,657,99595,9
179733414,234,69788,9
994756212,657,89335,7
748989196,234,56536,2
321293766,234,76571,2
315933563,543,24284,8
998458626,985,68375,9
425192148,985,58951,4
343113894,233,18954,1
333331335,657,25546,2
769364286,985,16386,4
736989675,233,98558,8
651961918,233,65189,2
784536525,657,56371,2
265126225,543,67646,6
734499884,233,47859,5
768527434,543,42695,8
737173657,657,53561,9
313539456,985,26655,7
238254887,657,43236,1
442458968,543,69248,9
294419596,985,55544,1
197995419,233,47578,2
845377314,657,17818,7
649784163,657,82828,1
258848785,234,54495,1
999865138,234,69544,7
953691981,234,83379,3
456415828,233,17563,7
369311495,985,54237,4
678911219,543,31187,7
418298598,233,95423,8
159693694,234,62793,6
441732372,543,47467,9
469199183,543,85232,8
243244525,543,25747,9
687626246,234,97933,5
445442399,543,88728,6
343586581,543,51176,8
329532716,234,74328,3
961844315,657,93565,8
558276579,985,61933,9
799176823,985,34634,4
543629922,234,42466,1
695644955,233,76544,5
437482759,985,67745,3
321289914,985,37279,6
772468624,543,92111,2
921339476,233,35471,5
428684122,233,25613,6
115675134,985,26163,1
977587957,234,88522,1
916782934,657,43275,5
914652875,233,99771,1
883493865,985,44487,6
369423372,233,94826,9
524345698,234,57652,4
142669589,543,52982,5
825865492,657,13724,7
928245687,234,78769,9
922992778,985,83762,8
118324523,985,74433,3
